source,category,action,destination,note
/lasvegas/ufc-fight-night-ngannou-vs-dos-santos-predictions,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv-football-opens-2019-season-against-suu-as-24-point-favorites,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv-hires-glenn-thomas-as-offensive-coordinator-and-quarterback-coach,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/a-seven-win-bowl-eligible-season-is-within-unlv-footballs-grasp-in-2018,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/adjustments-must-be-made-at-qb-if-unlv-football-expects-to-win,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/after-another-embarrassing-loss-is-this-the-best-tony-sanchez-has-got,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/after-leaving-unlv-early-mccoy-experiences-draft-night-disappointment,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/all-or-nothing-fifth-times-must-be-the-charm-for-unlv-coach-tony-sanchez,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/an-inside-look-inside-unlvs-student-fan-base-the-rebellion,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/bad-idea-unlv-basketball-should-not-consider-disgraced-coach-rick-pitino,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/barring-miracle-unlv-football-bowl-hopes-on-life-support,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/breaking-unlv-basketball-to-hire-south-dakota-state-coach-t-j-otzelberger-as-new-head-coach,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/breaking-unlv-hires-oregon-oc-marcus-arroyo-as-new-head-coach,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/could-unlv-football-be-this-years-next-cinderella-story,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/during-holiday-season-unlv-lacks-presence-at-diamond-head-classic,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/enthusiasm-continues-to-build-after-rebels-season-opening-win,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/errors-o-missing-runnin-rebs-lose-home-opener-to-loyola-marymount,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/five-takeaways-from-unlv-basketballs-exhibition-game-with-msu-billings,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/former-rebels-mccoy-wood-pair-up-on-milwaukee-bucks-summer-league-squad,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/former-runnin-rebel-first-round-pick-returns-to-las-vegas-for-nba-summer-league,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/former-runnin-rebel-kris-clyburn-joins-bucks-in-nba-summer-league,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/former-runnin-rebel-patrick-mccaw-still-awol-from-golden-state-warriors,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/former-runnin-rebs-high-on-robotham-as-unlv-basketballs-next-pg,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/former-unlv-assistant-interim-head-coach-tim-grgurich-honored,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/former-unlv-csn-coach-tim-chambers-leaves-behind-strong-legacy,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/four-star-rb-and-gorman-standout-biaggio-ali-walsh-returns-to-sin-city,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/gilliam-falls-flat-as-fill-in-starter-in-humiliating-home-loss-to-lobos,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/have-golden-knights-taken-runnin-rebels-mojo,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/in-memoriam-george-dare-was-first-to-diagnose-runnin-rebel-fever,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/is-hiring-rick-pitino-during-the-metoo-era-a-good-idea-for-unlv-athletics,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/its-time-unlv-basketball-move-student-section-under-visitors-hoop,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/khem-kong-returns-home-to-thomas-mack-for-nba-summer-league,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/nba-looking-to-get-rid-arcane-of-one-and-done-rule,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/nba-summer-league-zion-williamson-mania-hits-thomas-mack,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/ncaa-finally-ends-ban-on-gambling-states-hosting-title-events,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/new-jersey-guard-josh-pierre-louis-commits-to-unlv,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/new-offensive-philosophy-bolsters-unlv-basketballs-evolution,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/patrick-mccaw-two-time-nba-champion,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/perspective-what-the-unlv-wolf-pack-rivalry-is-like-for-a-vegas-native-attending-reno,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/potential-runnin-rebel-josh-green-chooses-arizona-over-unlv,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/rebels-head-into-road-game-at-san-diego-state-riding-high-wave,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/rebels-looks-to-take-care-of-business-against-prairie-view-am,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/rebels-shake-up-mountain-west-with-san-diego-state-upset,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/red-dead-redemption-unlv-takes-down-unr-paints-fremont-cannon-red,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/return-of-the-king-tate-martell-should-come-home-to-play-for-unlv,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/rick-pitino-denies-any-talks-with-unlv-regarding-coaching-job,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/rough-4-8-start-for-runnin-rebels-put-coach-otzelberger-to-the-test,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/runnin-rebels-land-commitment-from-juco-pg-nick-fleming,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/runnin-rebels-ready-for-more-progress-in-2018-19,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/runnin-rebels-ride-hot-stretch-to-join-mountain-west-elite,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/runnin-rebels-set-to-open-season-under-first-year-coach-otzelberger,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/runnin-the-point-your-unlv-starting-point-guard-amauri-hardy,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/sources-how-the-media-failed-reporting-unlvs-new-fb-coaching-hire,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/tark-basketball-101-a-rebel-critique-three-games-into-the-2018-19-season,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/ten-happenings-when-unlv-last-started-conference-play-4-0-in-1992,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/the-leftovers-only-eight-of-unlvs-fifteen-basketball-players-have-not-entered-ncaa-transfer-portal,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/tommy-boy-and-more-a-q-a-with-new-unlv-coach-t-j-otzelberger,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/top-five-moments-as-sam-boyd-stadium-prepares-for-final-unlv-game,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/top-five-runnin-rebels-of-the-1970s,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/under-fire-how-hot-is-the-coaches-seat-for-unlvs-marvin-menzies,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/unlv-basketball-to-face-hawaii-in-diamond-head-classic-opener,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/unlv-basketball-way-too-early-non-conference-predictions,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/unlv-basketballs-most-underrated-revenge-games-in-2018-19,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/unlv-blows-out-southern-utah-56-23,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/unlv-byu-to-headline-coaches-vs-cancers-neon-hoops-showcase-at-t-mobile,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/unlv-fires-basketball-coach-marvin-menzies-after-just-three-seasons,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/unlv-football-coach-tony-sanchez-is-changing-the-programs-culture,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/unlv-football-heads-into-bowl-or-nothing-season-under-tony-sanchez,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/unlv-footballs-coaching-search-zeroes-in-on-oregons-marcus-arroyo,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/unlv-look-to-get-first-mwc-win-of-season-at-fresno-state,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/unlv-loses-winnable-road-game-at-northwestern-30-14,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/unlv-opens-mountain-west-conference-tourney-with-highest-seed-since-2014,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/unlv-parts-ways-with-tony-sanchez-heading-into-unr-showdown,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/unlv-runnin-rebels-land-second-ranked-transfer-david-jenkins-jr,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/unlv-transfer-donnie-tillman-starting-to-settle-in-with-rebels,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/unlvs-poor-senior-leadership-exposed-in-embrassing-utah-state-loss,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/who-would-play-who-in-jerry-tarkanian-biopic,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/why-unlv-basketball-has-no-chance-with-cole-anthony,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/win-or-go-home-is-it-time-for-unlv-football-to-say-goodbye-to-coach-tony-sanchez,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/with-rogers-out-rebels-eye-lobos-heading-into-mwc-opener-under-gilliam,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/wreckless-rebels-fall-to-valparaiso-in-turnover-plagued-loss,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/young-rebs-start-conference-play-3-0-for-first-time-since-1999,misc,review,,manual review — does not match WP-style pattern
/lasvegas/unlv/youthful-runnin-rebs-start-conference-play-for-first-time-in-13-years,misc,review,,manual review — does not match WP-style pattern
/lasvegas/what-the-hell-is-going-on-with-jon-jones,misc,review,,manual review — does not match WP-style pattern
/lasvegas/woodley-reigns-supreme-in-dominant-performance-at-ufc-228,misc,review,,manual review — does not match WP-style pattern
/list-builder,misc,review,,manual review — does not match WP-style pattern
/list-builder/home-screen-list,misc,review,,manual review — does not match WP-style pattern
/matt-nagy-reveals-justin-fields-pick-felt-too-good-to-be-true,misc,review,,manual review — does not match WP-style pattern
/mma,misc,review,,manual review — does not match WP-style pattern
/mma/102494,misc,review,,manual review — does not match WP-style pattern
/mma/accepting-cormiers-greatness-legacy-in-ufc-is-no-hard-task,misc,review,,manual review — does not match WP-style pattern
/mma/after-historic-ufc-228-in-dallas-what-are-the-next-big-potential-bouts,misc,review,,manual review — does not match WP-style pattern
/mma/alvarez-vs-plant,misc,review,,manual review — does not match WP-style pattern
/mma/angelo-pettis-interview,misc,review,,manual review — does not match WP-style pattern
/mma/another-championship-fight-for-ufc-274,misc,review,,manual review — does not match WP-style pattern
/mma/attempted-bombing-at-conor-mcgregors-pub,misc,review,,manual review — does not match WP-style pattern
/mma/bellator-270-live-from-dublin,misc,review,,manual review — does not match WP-style pattern
/mma/best-boxer-in-ufc,misc,review,,manual review — does not match WP-style pattern
/mma/big-championship-fights-announced-for-ufc-272,misc,review,,manual review — does not match WP-style pattern
/mma/big-eagle-fc-news,misc,review,,manual review — does not match WP-style pattern
/mma/blaydes-vs-miocic-exactly-what-the-ufc-heavyweight-division-needs,misc,review,,manual review — does not match WP-style pattern
/mma/blaydes-vs-ngannou-2-scheduled-for-main-event-at-ufc-beijing,misc,review,,manual review — does not match WP-style pattern
/mma/boxer-disfigured-after-fight,misc,review,,manual review — does not match WP-style pattern
/mma/cain-velasquez-arrested-for-attempted-murder,misc,review,,manual review — does not match WP-style pattern
/mma/cody-rhodes-leaves-aew,misc,review,,manual review — does not match WP-style pattern
/mma/conor-mcgregor-arrested-and-bentley-seized,misc,review,,manual review — does not match WP-style pattern
/mma/conor-mcgregor-at-bellator-275,misc,review,,manual review — does not match WP-style pattern
/mma/conor-mcgregor-calls-out-kamaru-usman,misc,review,,manual review — does not match WP-style pattern
/mma/conor-mcgregor-enters-into-plea-deal-after-ufc-223-incident,misc,review,,manual review — does not match WP-style pattern
/mma/conor-mcgregor-to-make-long-awaited-return-to-the-octagon-at-ufc-229,misc,review,,manual review — does not match WP-style pattern
/mma/conor-mcgregors-first-triology-looking-back-preview,misc,review,,manual review — does not match WP-style pattern
/mma/conor-mcgregors-return-options,misc,review,,manual review — does not match WP-style pattern
/mma/conor-vs-cowboy-the-ufc-246-breakdown,misc,review,,manual review — does not match WP-style pattern
/mma/cormier-challenges-miocic-for-the-ufc-heavyweight-title,misc,review,,manual review — does not match WP-style pattern
/mma/cormiers-reign-continues-adesanya-becomes-a-star-as-ufc-232-hype-begins,misc,review,,manual review — does not match WP-style pattern
/mma/cub-swanson-talks-coaching-and-future,misc,review,,manual review — does not match WP-style pattern
/mma/dan-argueta-interview-before-lfa-123,misc,review,,manual review — does not match WP-style pattern
/mma/dana-white-disagrees-with-ufc-273-decision,misc,review,,manual review — does not match WP-style pattern
/mma/dana-white-explains-ufc-270-absence,misc,review,,manual review — does not match WP-style pattern
/mma/dana-white-pissed-about-ufc-270,misc,review,,manual review — does not match WP-style pattern
/mma/dc-perry-help-make-ufc-226-an-exciting-one-despite-lewis-ngannou-snoozer,misc,review,,manual review — does not match WP-style pattern
/mma/derrick-lewis-throws-cup,misc,review,,manual review — does not match WP-style pattern
/mma/despite-weigh-in-controversy-ufc-225-a-go-minus-title-implications,misc,review,,manual review — does not match WP-style pattern
/mma/disturbing-details-emerge-about-jon-jones-latest-arrest,misc,review,,manual review — does not match WP-style pattern
/mma/drake-places-huge-ufc-274-bet,misc,review,,manual review — does not match WP-style pattern
/mma/dustin-poirier-looks-to-become-champion,misc,review,,manual review — does not match WP-style pattern
/mma/errol-spence-dominates-in-win,misc,review,,manual review — does not match WP-style pattern
/mma/five-changes-ufc-should-make-to-improve,misc,review,,manual review — does not match WP-style pattern
/mma/five-ufc-submissions-you-gotta-see,misc,review,,manual review — does not match WP-style pattern
/mma/former-double-champ-coming-out-of-retirement,misc,review,,manual review — does not match WP-style pattern
/mma/former-double-champ-offers-to-step-in,misc,review,,manual review — does not match WP-style pattern
/mma/heavyweights-ngannou-and-lewis-square-off-at-ufc-226,misc,review,,manual review — does not match WP-style pattern
/mma/ian-garry-interview,misc,review,,manual review — does not match WP-style pattern
/mma/is-dan-hardy-returning-to-the-octagon,misc,review,,manual review — does not match WP-style pattern
/mma/is-ufc-226-the-best-fight-card-in-ufc-history,misc,review,,manual review — does not match WP-style pattern
/mma/israel-adesanya-resigns-with-ufc,misc,review,,manual review — does not match WP-style pattern
/mma/jake-paul-dana-white-diss-track,misc,review,,manual review — does not match WP-style pattern
/mma/jon-jones-is-back-will-he-cement-himself-as-greatest-fighter-of-all-time,misc,review,,manual review — does not match WP-style pattern
/mma/jorge-masvidal-arrested-in-miami,misc,review,,manual review — does not match WP-style pattern
/mma/jorge-masvidal-attacks-colby-covington,misc,review,,manual review — does not match WP-style pattern
/mma/jorge-masvidal-fights-his-rival,misc,review,,manual review — does not match WP-style pattern
/mma/jorge-masvidal-pulls-out,misc,review,,manual review — does not match WP-style pattern
/mma/josh-streacker-talks-before-lfa-123,misc,review,,manual review — does not match WP-style pattern
/mma/lfa-123-recap,misc,review,,manual review — does not match WP-style pattern
/mma/liddell-and-ortiz-fight-for-a-third-time,misc,review,,manual review — does not match WP-style pattern
/mma/max-holloway-has-been-scratched-from-ufc-226-with-concussion-like-symptoms,misc,review,,manual review — does not match WP-style pattern
/mma/mcgregor-finishes-fourth-on-forbes-list-as-court-date-looms,misc,review,,manual review — does not match WP-style pattern
/mma/mcgregor-mayweather-2-0-may-never-happen-and-its-good-if-it-doesnt,misc,review,,manual review — does not match WP-style pattern
/mma/mike-perry-pulls-out-bat,misc,review,,manual review — does not match WP-style pattern
/mma/mike-tyson-punches-man-on-flight,misc,review,,manual review — does not match WP-style pattern
/mma/mixed-martial-arts-is-ufc-a-sport-or-a-roman-spectacle,misc,review,,manual review — does not match WP-style pattern
/mma/must-see-knockout-victory,misc,review,,manual review — does not match WP-style pattern
/mma/nate-diaz-begs-for-release,misc,review,,manual review — does not match WP-style pattern
/mma/nate-diaz-cryptic-resign-tweet,misc,review,,manual review — does not match WP-style pattern
/mma/nate-diaz-new-opponent,misc,review,,manual review — does not match WP-style pattern
/mma/nate-diaz-pisses-on-ufc,misc,review,,manual review — does not match WP-style pattern
/mma/nate-diaz-roasts-sorry-ass-ufc,misc,review,,manual review — does not match WP-style pattern
/mma/nate-diaz-wants-michael-chandler,misc,review,,manual review — does not match WP-style pattern
/mma/new-jake-paul-opponent,misc,review,,manual review — does not match WP-style pattern
/mma/nfl-vs-nba-boxing,misc,review,,manual review — does not match WP-style pattern
/mma/njpw-comes-to-chicago,misc,review,,manual review — does not match WP-style pattern
/mma/paul-woodley-ii-final-stare-down,misc,review,,manual review — does not match WP-style pattern
/mma/poirier-agrees-to-diaz-fight,misc,review,,manual review — does not match WP-style pattern
/mma/possible-mcgregor-vs-nurmagomedov-showdown-looms-for-ufc-229-in-vegas,misc,review,,manual review — does not match WP-style pattern
/mma/promised-land-after-ufc-230-has-israel-adesanya-arrive-as-the-next-ufc-star,misc,review,,manual review — does not match WP-style pattern
/mma/rashad-evans-announces-retirement,misc,review,,manual review — does not match WP-style pattern
/mma/short-changed-does-ufc-pay-its-fighters-well-enough,misc,review,,manual review — does not match WP-style pattern
/mma/stipe-miocics-top-five-knockouts,misc,review,,manual review — does not match WP-style pattern
/mma/tavares-and-adesanya-clash-for-the-ultimate-fighter-title,misc,review,,manual review — does not match WP-style pattern
/mma/team-whittaker-vs-team-gastelum,misc,review,,manual review — does not match WP-style pattern
/mma/the-five-most-brutal-knockouts-in-ufc-history,misc,review,,manual review — does not match WP-style pattern
/mma/the-flyweight-bantamweight-super-fight-we-dont-want-to-see,misc,review,,manual review — does not match WP-style pattern
/mma/the-legacy-of-demetrious-mighty-mouse-johnson,misc,review,,manual review — does not match WP-style pattern
/mma/the-new-silva-vs-the-old-silva-israel-adesanya-searches-for-stardom,misc,review,,manual review — does not match WP-style pattern
/mma/the-state-of-ufc-heading-into-the-second-half-of-2018,misc,review,,manual review — does not match WP-style pattern
/mma/the-ufc-is-suing-francis-ngannous-team,misc,review,,manual review — does not match WP-style pattern
/mma/the-undertakers-mount-rushmore,misc,review,,manual review — does not match WP-style pattern
/mma/top-5-ufc-fights-youll-want-to-watch-the-rest-of-2018,misc,review,,manual review — does not match WP-style pattern
/mma/top-mma-moments-of-2021,misc,review,,manual review — does not match WP-style pattern
/mma/trading-places-one-fcs-ben-askren-traded-to-ufc-in-return-for-mighty-mouse,misc,review,,manual review — does not match WP-style pattern
/mma/tyson-fury-asks-francis-ngannou-about-his-dick,misc,review,,manual review — does not match WP-style pattern
/mma/tyson-furys-epic-performance,misc,review,,manual review — does not match WP-style pattern
/mma/ufc-225-picks-whittaker-rolls-while-dos-anjos-anderson-score-upsets,misc,review,,manual review — does not match WP-style pattern
/mma/ufc-226-legacy-series-jersey-available-for-free,misc,review,,manual review — does not match WP-style pattern
/mma/ufc-228-predictions-woodley-till-fight-highlights-texas-tilt,misc,review,,manual review — does not match WP-style pattern
/mma/ufc-229-card-continues-to-fill-up-with-strong-names,misc,review,,manual review — does not match WP-style pattern
/mma/ufc-229-fallout-what-the-hell-happened-where-do-we-go-from-here,misc,review,,manual review — does not match WP-style pattern
/mma/ufc-229-predictions-who-will-win-the-biggest-fight-in-ufc-history,misc,review,,manual review — does not match WP-style pattern
/mma/ufc-229-ticket-prices,misc,review,,manual review — does not match WP-style pattern
/mma/ufc-230-232-reactions-are-jon-jones-and-daniel-cormier-destined-to-meet-for-the-third-time,misc,review,,manual review — does not match WP-style pattern
/mma/ufc-238-predictions,misc,review,,manual review — does not match WP-style pattern
/mma/ufc-245-picks-with-ufc-vet-ike-vallie-flagg,misc,review,,manual review — does not match WP-style pattern
/mma/ufc-267-takeaways,misc,review,,manual review — does not match WP-style pattern
/mma/ufc-268-2,misc,review,,manual review — does not match WP-style pattern
/mma/ufc-271-bets,misc,review,,manual review — does not match WP-style pattern
/mma/ufc-273-insane-betting-odds,misc,review,,manual review — does not match WP-style pattern
/mma/ufc-273-instant-reactions,misc,review,,manual review — does not match WP-style pattern
/mma/ufc-274-drama,misc,review,,manual review — does not match WP-style pattern
/mma/ufc-announces-controversial-new-title-fight,misc,review,,manual review — does not match WP-style pattern
/mma/ufc-fight-night-153-alexander-gustafsson-the-mauler-vs-anthony-lionheart-smith,misc,review,,manual review — does not match WP-style pattern
/mma/ufc-fighters-react-to-will-smith,misc,review,,manual review — does not match WP-style pattern
/mma/ufc-fighters-throw-bottles-and-punches,misc,review,,manual review — does not match WP-style pattern
/mma/ufc-star-stops-active-shooter,misc,review,,manual review — does not match WP-style pattern
/mma/ufc-surprising-release,misc,review,,manual review — does not match WP-style pattern
/mma/ufc225-recap-punk-jackson,misc,review,,manual review — does not match WP-style pattern
/mma/usman-defeats-covington-to-retain-welterweight-ufc-belt,misc,review,,manual review — does not match WP-style pattern
/mma/vince-mcmahon-fires-his-son,misc,review,,manual review — does not match WP-style pattern
/mma/weidman-and-gastelum-battle-over-middleweight-title-chance,misc,review,,manual review — does not match WP-style pattern
/mma/what-adesanya-resigning-means,misc,review,,manual review — does not match WP-style pattern
/mma/whats-next-for-robert-whittaker,misc,review,,manual review — does not match WP-style pattern
/mma/why-cain-velasquez-shot-someone,misc,review,,manual review — does not match WP-style pattern
/mma/why-does-ufc-hate-their-fans,misc,review,,manual review — does not match WP-style pattern
/mma/why-we-should-love-tony-ferguson-fighting-anthony-pettis-at-ufc-229,misc,review,,manual review — does not match WP-style pattern
/mma/wwe-superstar-attacked-by-fan,misc,review,,manual review — does not match WP-style pattern
/mma/yoel-romero-secures-the-bag,misc,review,,manual review — does not match WP-style pattern
/most-popular-gossip-pro,misc,review,,manual review — does not match WP-style pattern
/my-account,misc,review,,manual review — does not match WP-style pattern
/notable-offensive-coordinators-matt-eberflus-could-bring-to-chicago,misc,review,,manual review — does not match WP-style pattern
/notre-dame-news,misc,review,,manual review — does not match WP-style pattern
/opt-out-preferences,misc,review,,manual review — does not match WP-style pattern
/pinwheels,misc,review,,manual review — does not match WP-style pattern
/podcast,misc,review,,manual review — does not match WP-style pattern
/podcast/pinwheelsivypod,misc,review,,manual review — does not match WP-style pattern
/podcast/pinwheelsivypod/bryant-correa-story-who-should-the-cubs-sign-next,misc,review,,manual review — does not match WP-style pattern
/podcast/pinwheelsivypod/can-fan-trust-the-2022-white-sox-starting-rotation,misc,review,,manual review — does not match WP-style pattern
/podcast/pinwheelsivypod/cubs-sign-marcus-stroman-carlos-correa-could-be-next,misc,review,,manual review — does not match WP-style pattern
/podcast/pinwheelsivypod/eloy-jimenez-may-be-back-sooner-than-expected,misc,review,,manual review — does not match WP-style pattern
/podcast/pinwheelsivypod/how-much-longer-until-the-white-sox-dfa-dallas-keuchel,misc,review,,manual review — does not match WP-style pattern
/podcast/pinwheelsivypod/ian-happ-and-andrew-vaughn-are-getting-screwed-in-2022-all-star-game-voting,misc,review,,manual review — does not match WP-style pattern
/podcast/pinwheelsivypod/no-swing-shows-how-much-seiya-suzuki-is-struggling-right-now-more-than-this-one,misc,review,,manual review — does not match WP-style pattern
/podcast/pinwheelsivypod/should-white-sox-fans-be-worried-about-craig-kimbrel,misc,review,,manual review — does not match WP-style pattern
/podcast/pinwheelsivypod/the-great-chicago-baseball-debate-how-good-will-nick-madrigal-be,misc,review,,manual review — does not match WP-style pattern
/podcast/pinwheelsivypod/white-sox-fans-are-insane-for-not-wanting-michael-conforto,misc,review,,manual review — does not match WP-style pattern
/podcast/pinwheelsivypod/white-sox-fans-are-pissed-at-wrigley-field,misc,review,,manual review — does not match WP-style pattern
/podcast/pinwheelsivypod/white-sox-keep-playing-bad-baseball,misc,review,,manual review — does not match WP-style pattern
/podcast/pinwheelsivypod/white-sox-offense-freezing-cold-so-far-in-2022,misc,review,,manual review — does not match WP-style pattern
/podcast/pinwheelsivypod/white-sox-vs-dodgers-world-series-cubs-trade-stroman-and-more-bold-2022-mlb-predictions,misc,review,,manual review — does not match WP-style pattern
/podcast/pinwheelsivypod/yasmani-grandal-is-the-worst-hitting-catcher-in-mlb,misc,review,,manual review — does not match WP-style pattern
/podcast/pinwheelsivypod/yoelqui-cespedes-vs-sammy-sosa-swing-comparison,misc,review,,manual review — does not match WP-style pattern
/podcasts,misc,review,,manual review — does not match WP-style pattern
/pointsbet-illinois-sportsbook,misc,review,,manual review — does not match WP-style pattern
/privacy-policy,misc,review,,manual review — does not match WP-style pattern
/raiders-news,misc,review,,manual review — does not match WP-style pattern
/register,misc,review,,manual review — does not match WP-style pattern
/resources,misc,review,,manual review — does not match WP-style pattern
/shop,misc,review,,manual review — does not match WP-style pattern
/shopping,misc,review,,manual review — does not match WP-style pattern
/shopping/the-3-hottest-chicago-bulls-hats-for-christmas-2021,misc,review,,manual review — does not match WP-style pattern
/sponsored,misc,review,,manual review — does not match WP-style pattern
/sponsored/introducing-big-beertha-first-ever-golf-club-beer-bong,misc,review,,manual review — does not match WP-style pattern
/sponsored/love-sports-need-tickets-tixblitz-is-your-answer,misc,review,,manual review — does not match WP-style pattern
/sponsored/top-10-moments-ncaa-tournament-history,misc,review,,manual review — does not match WP-style pattern
/sports-betting,misc,review,,manual review — does not match WP-style pattern
/sports-betting/1000-deposit-bonus-rams-vs-bucs-monday-night-football,misc,review,,manual review — does not match WP-style pattern
/sports-betting/12-vs-9-who-wins-the-last-matchup-between-nfl-legends,misc,review,,manual review — does not match WP-style pattern
/sports-betting/1500-odds-boost-justin-herbert-to-throw-1-tds-with-fanduel-sportsbook,misc,review,,manual review — does not match WP-style pattern
/sports-betting/200-cash-bonus-if-notre-dame-beats-clemson-william-hill-sportsbook,misc,review,,manual review — does not match WP-style pattern
/sports-betting/2021-genesis-invitational-tips-odds-info-and-times,misc,review,,manual review — does not match WP-style pattern
/sports-betting/2021-nba-all-star-weekend-can-lavine-win-three-point-contest,misc,review,,manual review — does not match WP-style pattern
/sports-betting/2021-nfl-draft-who-will-be-selected-no-2-first-wr-rb,misc,review,,manual review — does not match WP-style pattern
/sports-betting/3-best-bets-for-monday-night-football-week-12,misc,review,,manual review — does not match WP-style pattern
/sports-betting/300-risk-free-bet-on-bears-vs-vikings,misc,review,,manual review — does not match WP-style pattern
/sports-betting/300-risk-free-bet-on-texans-vs-bears-with-william-hill-sportsbook,misc,review,,manual review — does not match WP-style pattern
/sports-betting/5-common-mistakes-to-avoid-when-betting-on-your-chicago-sports-team,misc,review,,manual review — does not match WP-style pattern
/sports-betting/5-profitable-mlb-betting-tips-for-2020,misc,review,,manual review — does not match WP-style pattern
/sports-betting/aaron-rodgers-teams-up-with-bryson-dechambeau-in-the-match,misc,review,,manual review — does not match WP-style pattern
